2026-08-08 05:41:31 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 08:51:09 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 08:51:09 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 08:51:23 | DEBUG    | deepfake_agentic:create_job_directory:88 - Created job directory: D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259
2026-08-08 08:51:23 | INFO     | deepfake_agentic:save_uploaded_stream:166 - Streamed upload saved | Job ID: 264899a3-d4f5-4766-a427-49f4fdc51259 | Path: D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\source_media.mp4
2026-08-08 08:51:23 | INFO     | deepfake_agentic:process:25 - Starting media processing for: source_media.mp4
2026-08-08 08:51:24 | INFO     | deepfake_agentic:extract_frames:68 - Extracted 7 frames from source_media.mp4 (Total Frames: 205, Step: 30)
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:extract_audio_from_video:60 - Audio extraction via FFmpeg skipped or failed: [WinError 2] The system cannot find the file specified
2026-08-08 08:51:24 | INFO     | deepfake_agentic:process:53 - Video processing finished | Frames: 7 | Has Audio: False
2026-08-08 08:51:24 | INFO     | deepfake_agentic:analyze_media:50 - [Coordinator] Dispatching agents for parallel execution...
2026-08-08 08:51:24 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: source_media.mp4
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:analyze:117 - [Face Analysis Agent] Error analyzing frame D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\frames\frame_0000.jpg: module 'numpy' has no attribute 'linalg_norm'
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:analyze:117 - [Face Analysis Agent] Error analyzing frame D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\frames\frame_0001.jpg: module 'numpy' has no attribute 'linalg_norm'
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:analyze:117 - [Face Analysis Agent] Error analyzing frame D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\frames\frame_0002.jpg: module 'numpy' has no attribute 'linalg_norm'
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:analyze:117 - [Face Analysis Agent] Error analyzing frame D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\frames\frame_0003.jpg: module 'numpy' has no attribute 'linalg_norm'
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:analyze:117 - [Face Analysis Agent] Error analyzing frame D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\frames\frame_0004.jpg: module 'numpy' has no attribute 'linalg_norm'
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:analyze:117 - [Face Analysis Agent] Error analyzing frame D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\frames\frame_0005.jpg: module 'numpy' has no attribute 'linalg_norm'
2026-08-08 08:51:24 | WARNING  | deepfake_agentic:analyze:117 - [Face Analysis Agent] Error analyzing frame D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259\frames\frame_0006.jpg: module 'numpy' has no attribute 'linalg_norm'
2026-08-08 08:51:24 | ERROR    | deepfake_agentic:analyze_media:124 - Unexpected error during media analysis pipeline execution.
Traceback (most recent call last):
  File "D:\apps\Equilizer\nandakishor - Copy\backend\routes\analyze.py", line 94, in analyze_media
    report = await coordinator.analyze_media(processed_data)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\apps\Equilizer\nandakishor - Copy\backend\agents\coordinator.py", line 65, in analyze_media
    final_report = self.fusion_agent.aggregate(agent_results)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'FusionAgent' object has no attribute 'aggregate'
2026-08-08 08:51:24 | INFO     | deepfake_agentic:cleanup_job_directory:191 - Cleaned up job directory: D:\apps\Equilizer\nandakishor - Copy\backend\uploads\264899a3-d4f5-4766-a427-49f4fdc51259
2026-08-08 08:53:14 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 08:53:14 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 08:53:14 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 08:53:14 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Lip Sync Agent
2026-08-08 08:53:14 | WARNING  | deepfake_agentic:_load_model:25 - [Lip Sync Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 08:53:14 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Motion Analysis Agent
2026-08-08 08:53:14 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 08:53:14 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:05:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:05:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:05:12 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:05:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:05:44 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:05:44 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:05:44 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:05:44 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:06:58 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:06:58 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:06:58 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:06:58 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:06:58 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:06:58 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:10:41 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:10:41 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:10:41 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:10:41 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:10:41 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:10:41 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:12:07 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:12:07 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:12:07 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:12:07 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:12:07 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:12:07 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:12:07 | INFO     | deepfake_agentic:<module>:99 - Starting Equilizer FastAPI server on http://127.0.0.1:8000
2026-08-08 09:12:08 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:12:08 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:12:08 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:12:08 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:12:08 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:12:08 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:12:17 | DEBUG    | deepfake_agentic:create_job_directory:88 - Created job directory: D:\apps\Equilizer\nandakishor - Copy\backend\uploads\7fea25e3-3374-4c5b-9ddc-080565f9f06e
2026-08-08 09:12:17 | INFO     | deepfake_agentic:save_uploaded_stream:166 - Streamed upload saved | Job ID: 7fea25e3-3374-4c5b-9ddc-080565f9f06e | Path: D:\apps\Equilizer\nandakishor - Copy\backend\uploads\7fea25e3-3374-4c5b-9ddc-080565f9f06e\source_media.mp4
2026-08-08 09:12:17 | INFO     | deepfake_agentic:process:25 - Starting media processing for: source_media.mp4
2026-08-08 09:12:18 | INFO     | deepfake_agentic:extract_frames:68 - Extracted 7 frames from source_media.mp4 (Total Frames: 205, Step: 30)
2026-08-08 09:12:18 | WARNING  | deepfake_agentic:extract_audio_from_video:60 - Audio extraction via FFmpeg skipped or failed: [WinError 2] The system cannot find the file specified
2026-08-08 09:12:18 | INFO     | deepfake_agentic:process:53 - Video processing finished | Frames: 7 | Has Audio: False
2026-08-08 09:12:18 | ERROR    | deepfake_agentic:analyze_media:124 - Unexpected error during media analysis pipeline execution.
Traceback (most recent call last):
  File "D:\apps\Equilizer\nandakishor - Copy\backend\routes\analyze.py", line 94, in analyze_media
    report = await coordinator.analyze_media(processed_data)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'AgentCoordinator' object has no attribute 'analyze_media'
2026-08-08 09:12:18 | INFO     | deepfake_agentic:cleanup_job_directory:191 - Cleaned up job directory: D:\apps\Equilizer\nandakishor - Copy\backend\uploads\7fea25e3-3374-4c5b-9ddc-080565f9f06e
2026-08-08 09:14:01 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:14:01 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:14:01 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:14:01 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:14:01 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:14:01 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:14:11 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:14:11 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:14:11 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:14:11 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:14:11 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:14:11 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:14:11 | INFO     | deepfake_agentic:<module>:99 - Starting Equilizer FastAPI server on http://127.0.0.1:8000
2026-08-08 09:14:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:14:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:14:12 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:14:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:14:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:14:12 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:14:26 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: Screen Recording 2026-08-08 081316.mp4
2026-08-08 09:14:28 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpd8sp2ah9.mp4
2026-08-08 09:14:28 | ERROR    | deepfake_agentic:run:48 - [Coordinator] FusionAgent error: 'str' object has no attribute 'get'
2026-08-08 09:14:42 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: WIN_20260422_13_41_59_Pro.mp4
2026-08-08 09:14:47 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpikvmiyqd.mp4
2026-08-08 09:14:47 | ERROR    | deepfake_agentic:run:48 - [Coordinator] FusionAgent error: 'str' object has no attribute 'get'
2026-08-08 09:16:20 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 09:16:20 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 09:16:20 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 09:16:20 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 09:16:20 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 09:16:20 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 09:17:53 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: WIN_20260422_13_41_59_Pro.mp4
2026-08-08 09:17:59 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpizjqi9na.mp4
2026-08-08 09:18:27 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: VID_20260130_181815325~2.mp4
2026-08-08 09:18:35 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpc1eod4vt.mp4
2026-08-08 09:19:33 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: VID_20260130_181815325~2.mp4
2026-08-08 09:19:41 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpts6eof7u.mp4
2026-08-08 09:19:57 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: Screen Recording 2026-08-08 081316.mp4
2026-08-08 09:19:59 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmp33_x56iv.mp4
2026-08-08 09:20:11 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: Screen Recording 2026-08-08 081316.mp4
2026-08-08 09:20:13 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmp43y9dhdy.mp4
2026-08-08 09:24:16 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: Screen Recording 2026-08-08 081316.mp4
2026-08-08 09:24:18 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpiczs_pmg.mp4
2026-08-08 09:24:33 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: VID_20260130_181815325~2.mp4
2026-08-08 09:24:41 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpbp496fmp.mp4
2026-08-08 09:26:12 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: Screen Recording 2026-08-08 081316.mp4
2026-08-08 09:26:14 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmp_opar72c.mp4
2026-08-08 10:23:18 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 10:23:18 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 10:23:18 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 10:23:18 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 10:23:18 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 10:23:18 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 10:23:18 | INFO     | deepfake_agentic:<module>:99 - Starting Equilizer FastAPI server on http://127.0.0.1:8000
2026-08-08 10:23:19 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 10:23:19 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 10:23:19 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 10:23:19 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 10:23:19 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 10:23:19 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 10:23:24 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 10:23:24 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 10:23:24 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 10:23:24 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 10:23:24 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 10:23:24 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 10:23:24 | INFO     | deepfake_agentic:<module>:99 - Starting Equilizer FastAPI server on http://127.0.0.1:8000
2026-08-08 10:23:25 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Video Analysis Agent
2026-08-08 10:23:25 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Audio Analysis Agent
2026-08-08 10:23:25 | WARNING  | deepfake_agentic:_load_model:27 - [Audio Analysis Agent] Model path not provided or found. Running in heuristic/fallback mode.
2026-08-08 10:23:25 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Face Analysis Agent
2026-08-08 10:23:25 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Metadata Analysis Agent
2026-08-08 10:23:25 | INFO     | deepfake_agentic:__init__:14 - Initialized agent: Fusion Agent
2026-08-08 10:23:41 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: sel-intro-ls.mp4
2026-08-08 10:23:58 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpu5fcwmrx.mp4
2026-08-08 10:27:02 | INFO     | deepfake_agentic:analyze_file:62 - Received file for analysis: WIN_20260808_10_26_42_Pro.mp4
2026-08-08 10:27:05 | INFO     | deepfake_agentic:analyze:32 - [Metadata Analysis Agent] Inspecting container metadata for: tmpi6psgi56.mp4
